eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,CH,Switzerland,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,BA,Bosnia and Herzegovina,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,ME,Montenegro,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,MK,North Macedonia,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,AL,Albania,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,RS,Serbia,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,TR,Türkiye,2022,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,,
14_10,KM2,Marine protected areas,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2022,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2012,4.15,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2013,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2014,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2016,7.38,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2017,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2018,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2019,10.91,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2020,,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2021,12.1,
14_10,PC,Marine protected areas,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,12.3,B
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2012,36.8,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2013,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2014,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2015,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2016,36.8,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2017,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2018,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2019,36.8,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2020,,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2021,37.8,
14_10,PC,Marine protected areas,PC,Percentage,BE,Belgium,2022,37.8,B
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2012,2.8,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2013,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2014,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2015,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2016,8.1,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2017,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2018,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2019,8.1,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2020,,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2021,8,
14_10,PC,Marine protected areas,PC,Percentage,BG,Bulgaria,2022,8,B
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2012,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2013,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2014,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2015,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2016,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2017,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2018,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2019,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2020,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2021,,
14_10,PC,Marine protected areas,PC,Percentage,CZ,Czechia,2022,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2012,18.1,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2013,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2014,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2015,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2016,18.2,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2017,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2018,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2019,18.7,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2020,,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2021,18.7,
14_10,PC,Marine protected areas,PC,Percentage,DK,Denmark,2022,18.8,B
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2012,45.8,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2013,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2014,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2015,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2016,45.9,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2017,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2018,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2019,45.9,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2020,,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2021,45.4,
14_10,PC,Marine protected areas,PC,Percentage,DE,Germany,2022,45.3,B
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2012,18.5,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2013,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2014,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2015,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2016,18.5,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2017,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2018,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2019,18.6,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2020,,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2021,18.7,
14_10,PC,Marine protected areas,PC,Percentage,EE,Estonia,2022,18.7,B
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2012,1.5,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2013,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2014,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2015,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2016,2.3,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2017,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2018,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2019,2.3,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2020,,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2021,2.3,
14_10,PC,Marine protected areas,PC,Percentage,IE,Ireland,2022,2.1,B
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2012,6.5,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2013,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2014,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2015,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2016,6.5,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2017,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2018,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2019,19.7,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2020,,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2021,19.8,
14_10,PC,Marine protected areas,PC,Percentage,EL,Greece,2022,19.8,B
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2012,1.1,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2013,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2014,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2015,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2016,7.9,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2017,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2018,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2019,12,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2020,,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2021,12.4,
14_10,PC,Marine protected areas,PC,Percentage,ES,Spain,2022,12.4,B
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2012,12.7,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2013,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2014,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2015,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2016,15,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2017,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2018,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2019,37.7,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2020,,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2021,45.4,
14_10,PC,Marine protected areas,PC,Percentage,FR,France,2022,45.3,B
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2012,1.2,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2013,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2014,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2015,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2016,9.1,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2017,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2018,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2019,9.5,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2020,,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2021,9.5,
14_10,PC,Marine protected areas,PC,Percentage,HR,Croatia,2022,9.5,B
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2012,5.2,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2013,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2014,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2015,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2016,5.2,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2017,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2018,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2019,5.4,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2020,,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2021,9.7,
14_10,PC,Marine protected areas,PC,Percentage,IT,Italy,2022,9.7,B
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2012,0.1,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2013,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2014,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2015,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2016,0.1,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2017,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2018,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2019,8.6,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2020,,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2021,8.6,
14_10,PC,Marine protected areas,PC,Percentage,CY,Cyprus,2022,8.6,B
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2012,15.5,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2013,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2014,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2015,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2016,15.8,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2017,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2018,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2019,15.8,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2020,,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2021,15.8,
14_10,PC,Marine protected areas,PC,Percentage,LV,Latvia,2022,15.8,B
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2012,10.5,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2013,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2014,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2015,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2016,24.1,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2017,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2018,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2019,24.1,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2020,,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2021,22.8,
14_10,PC,Marine protected areas,PC,Percentage,LT,Lithuania,2022,22.8,B
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2012,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2013,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2014,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2015,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2016,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2017,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2018,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2019,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2020,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2021,,
14_10,PC,Marine protected areas,PC,Percentage,LU,Luxembourg,2022,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2012,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2013,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2014,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2015,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2016,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2017,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2018,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2019,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2020,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2021,,
14_10,PC,Marine protected areas,PC,Percentage,HU,Hungary,2022,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2012,0.3,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2013,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2014,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2015,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2016,4.6,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2017,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2018,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2019,5.5,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2020,,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2021,5.5,
14_10,PC,Marine protected areas,PC,Percentage,MT,Malta,2022,5.5,B
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2012,20.1,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2013,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2014,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2015,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2016,25.6,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2017,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2018,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2019,25.6,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2020,,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2021,26.1,
14_10,PC,Marine protected areas,PC,Percentage,NL,Netherlands,2022,26.8,B
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2012,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2013,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2014,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2015,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2016,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2017,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2018,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2019,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2020,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2021,,
14_10,PC,Marine protected areas,PC,Percentage,AT,Austria,2022,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2012,21.8,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2013,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2014,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2015,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2016,21.8,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2017,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2018,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2019,21.8,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2020,,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2021,21.9,
14_10,PC,Marine protected areas,PC,Percentage,PL,Poland,2022,21.9,B
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2012,0.8,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2013,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2014,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2015,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2016,3.8,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2017,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2018,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2019,4.5,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2020,,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2021,4.5,
14_10,PC,Marine protected areas,PC,Percentage,PT,Portugal,2022,4.5,B
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2012,6.4,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2013,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2014,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2015,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2016,21.4,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2017,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2018,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2019,21.5,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2020,,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2021,21.4,
14_10,PC,Marine protected areas,PC,Percentage,RO,Romania,2022,21.4,B
14_10,PC,Marine protected areas,PC,Percentage,SI,Slovenia,2012,28.6,
14_10,PC,Marine protected areas,PC,Percentage,SI,Slovenia,2013,,
14_10,PC,Marine protected areas,PC,Percentage,SI,Slovenia,2014,,
