eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2006,20.881,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2007,21.2694,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2008,21.3943,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2009,21.1023,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2010,21.5594,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2011,20.7149,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2012,21.34,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2013,21.2153,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2014,21.3222,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2015,21.3484,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2016,21.6391,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2017,21.0572,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2018,21.1803,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2019,20.8223,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2020,20.4316,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2021,20.5884,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,EU_V,European Union (aggregate changing according to the context),2022,20.6457,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2000,0.587219,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2001,0.42425,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2002,0.316281,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2003,0.3325,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2004,0.358125,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2005,0.426563,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2006,0.495,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2007,0.5725,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2008,0.42,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2009,0.24125,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2010,0.264602,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2011,0.237954,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2012,0.373807,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2013,0.703447,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2014,0.793458,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2015,0.602461,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2016,0.410836,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2017,0.340587,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2018,0.352511,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2019,0.21726,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2020,0.242712,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2021,0.159097,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FI,Finland,2022,0.159097,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2000,18.3421,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2001,18.6166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2002,18.1187,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2003,18.7235,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2004,18.3701,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2005,18.1657,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2006,18.2255,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2007,18.9399,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2008,19.5619,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2009,19.5937,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2010,19.7765,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2011,18.6251,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2012,19.7732,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2013,19.3233,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2014,18.894,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2015,18.1696,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2016,18.0704,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2017,17.9713,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2018,18.5172,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2019,18.2924,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2020,18.5078,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2021,19.2725,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,FR,France,2022,18.5688,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2000,15.659,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2001,15.7887,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2002,16.3989,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2003,15.876,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2004,16.8939,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2005,16.4602,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2006,16.6527,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2007,16.7123,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2008,13.0474,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2009,10.988,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2010,13.453,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2011,13.327,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2012,11.7639,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2013,11.8272,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2014,14.1021,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2015,13.969,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2016,12.4797,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2017,12.7181,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2018,12.6276,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2019,14.2941,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2020,13.7717,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2021,13.1617,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IE,Ireland,2022,13.8134,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2000,18.6211,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2001,18.6211,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2002,17.4175,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2003,14.5419,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2004,16.3248,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2005,16.9433,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2006,18.5016,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2007,18.9332,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2008,22.3936,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2009,25.7585,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2010,16.3157,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2011,20.9321,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2012,19.1368,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2013,21.0903,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2014,23.0438,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2015,22.8177,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2016,20.9527,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2017,19.9808,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2018,19.009,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2019,18.6533,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2020,18.2976,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2021,17.9418,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,IT,Italy,2022,19.3778,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2000,0.194382,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2001,0.174884,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2002,0.459169,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2003,0.114781,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2004,1.22522,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2005,0.8565,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2006,1.36209,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2007,6.2115,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2008,6.64111,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2009,7.05891,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2010,6.01195,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2011,4.96498,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2012,3.91802,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2013,2.87106,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2014,5.10173,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2015,3.91527,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2016,4.85277,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2017,4.54213,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2018,3.26702,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2019,3.6243,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2020,3.3332,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2021,3.37583,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,LV,Latvia,2022,4.4945,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2000,51.1137,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2001,51.1137,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2002,51.1137,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2003,49.175,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2004,53.99,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2005,54.635,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2006,54.92,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2007,51.58,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2008,48.315,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2009,53.0383,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2010,57.7617,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2011,62.485,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2012,63.625,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2013,59.745,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2014,59.795,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2015,59.845,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2016,59.895,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2017,59.945,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2018,53.38,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2019,59.425,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2020,59.2125,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2021,59,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,MT,Malta,2022,58.207,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2000,24.0072,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2001,20.0926,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2002,24.4176,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2003,26.6627,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2004,18.4748,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2005,18.8474,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2006,22.358,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2007,20.7175,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2008,18.0549,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2009,18.2004,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2010,23.0183,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2011,18.5166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2012,20.4648,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2013,17.3259,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2014,14.8791,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2015,16.7646,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2016,19.3159,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2017,18.4577,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2018,18.2837,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2019,17.9922,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2020,21.4699,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2021,22.5604,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,PT,Portugal,2022,23.4162,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2000,4.84166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2001,4.84166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2002,4.84166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2003,4.84166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2004,2.77514,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2005,5.15314,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2006,7.08152,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2007,3.37666,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2008,4.14822,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2009,3.80253,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2010,2.35524,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2011,2.47188,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2012,1.90198,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2013,5.19683,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2014,8.42869,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2015,13.1039,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2016,16.8882,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2017,11.5777,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2018,7.55754,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2019,7.55222,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2020,11.596,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2021,10.949,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,RS,Serbia,2022,7.41897,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2000,14.9992,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2001,17.2111,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2002,18.8019,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2003,16.5779,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2004,17.678,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2005,17.7098,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2006,18.92,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2007,14.4972,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2008,14.899,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2009,14.7989,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2010,14.0917,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2011,13.843,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2012,13.567,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2013,14.8596,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2014,13.8481,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2015,12.8397,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2016,14.1761,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2017,13.3053,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2018,14.3769,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2019,12.5835,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2020,12.4473,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2021,14.0509,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SI,Slovenia,2022,12.9863,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2000,19.3413,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2001,20.2078,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2002,15.166,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2003,14.4181,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2004,21.839,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2005,19.6791,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2006,21.203,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2007,18.3889,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2008,18.9834,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2009,19.0295,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2010,24.6856,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2011,14.2442,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2012,15.9194,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2013,20.0995,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2014,17.9481,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2015,19.8526,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2016,16.1737,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2017,15.8673,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2018,18.0129,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2019,16.2544,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2020,18.874,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2021,18.0772,
06_40,NO3_MG_L,Nitrate in groundwater,MG_L,mg NO3 per litre,SK,Slovakia,2022,18.7377,
